step,reward,mean,median,std,max,min
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.006493506493506494,0.0012987012987012987,0.0,0.0025974025974025974,0.006493506493506494,0.0
5,0.0,0.0010822510822510823,0.0,0.0024199869886361363,0.006493506493506494,0.0
6,0.0,0.0009276437847866419,0.0,0.0022722539357914458,0.006493506493506494,0.0
7,0.0,0.0008116883116883117,0.0,0.0021475254148251547,0.006493506493506494,0.0
8,0.0,0.0007215007215007215,0.0,0.0020407122112165873,0.006493506493506494,0.0
9,0.0,0.0006493506493506494,0.0,0.001948051948051948,0.006493506493506494,0.0
10,0.0,0.000590318772136954,0.0,0.0018667518655067176,0.006493506493506494,0.0
11,0.0,0.0005411255411255411,0.0,0.0017947103843914505,0.006493506493506494,0.0
12,0.0,0.0004995004995004995,0.0,0.0017303204870817955,0.006493506493506494,0.0
13,0.0,0.00046382189239332097,0.0,0.0016723336157068592,0.006493506493506494,0.0
14,0.0,0.00043290043290043295,0.0,0.0016197651024995418,0.006493506493506494,0.0
15,0.0,0.00040584415584415587,0.0,0.001571827656740023,0.006493506493506494,0.0
16,0.0,0.00038197097020626437,0.0,0.0015278838808250575,0.006493506493506494,0.0
17,0.0058823529411764705,0.0006875477463712758,0.0,0.001947344465933808,0.006493506493506494,0.0
18,0.0,0.0006513610228780507,0.0,0.0019016135841549268,0.006493506493506494,0.0
19,0.0,0.0006187929717341482,0.0,0.0018588922490078185,0.006493506493506494,0.0
20,0.0,0.0005893266397468079,0.0,0.0018188730033831641,0.006493506493506494,0.0
21,0.0,0.000562539065212862,0.0,0.0017812890928174123,0.006493506493506494,0.0
22,0.0,0.0005380808449862159,0.0,0.0017459081329949707,0.006493506493506494,0.0
23,0.0,0.0005156608097784569,0.0,0.0017125268490350925,0.006493506493506494,0.0
24,0.0,0.0004950343773873185,0.0,0.001680966708009379,0.006493506493506494,0.0
25,0.005847953216374269,0.000700915871194509,0.0,0.0019433604915779594,0.006493506493506494,0.0
26,0.0,0.0006749560241132309,0.0,0.0019116212568038664,0.006493506493506494,0.0
27,0.0,0.0006508504518234726,0.0,0.0018813490868902112,0.006493506493506494,0.0
28,0.0,0.0006284073327950771,0.0,0.0018524381140509686,0.006493506493506494,0.0
29,0.0,0.0006074604217019079,0.0,0.0018247923590430123,0.006493506493506494,0.0
30,0.0,0.0005878649242276528,0.0,0.0017983246619528957,0.006493506493506494,0.0
31,0.0,0.0005694941453455386,0.0,0.0017729557322803985,0.006493506493506494,0.0
32,0.0,0.0005522367470017343,0.0,0.0017486133078276256,0.006493506493506494,0.0
33,0.006802721088435374,0.0007360745217497827,0.0,0.002020642587661106,0.006802721088435374,0.0
34,0.0,0.0007150438211283602,0.0,0.001995338892941958,0.006802721088435374,0.0
35,0.0,0.0006951814927636836,0.0,0.001970936682632023,0.006802721088435374,0.0
36,0.0,0.0006763928037700705,0.0,0.0019473856793218007,0.006802721088435374,0.0
37,0.0,0.0006585929931445424,0.0,0.001924639227780233,0.006802721088435374,0.0
38,0.004273504273504274,0.000751283025974279,0.0,0.001983867572670303,0.006802721088435374,0.0
39,0.0,0.000732500950324922,0.0,0.0019624207424779397,0.006802721088435374,0.0
40,0.0,0.0007146350734877288,0.0,0.0019416316855196691,0.006802721088435374,0.0
41,0.0,0.000697619952690402,0.0,0.0019214690645746465,0.006802721088435374,0.0
42,0.0,0.0006813962328603926,0.0,0.0019019034344734441,0.006802721088435374,0.0
43,0.0,0.0006659099548408382,0.0,0.0018829071183539669,0.006802721088435374,0.0
44,0.005291005291005291,0.0007686898512000483,0.0,0.0019827649917819384,0.006802721088435374,0.0
45,0.0,0.0007519792022609168,0.0,0.0019642960037151093,0.006802721088435374,0.0
46,0.0,0.0007359796447660037,0.0,0.0019463142785726658,0.006802721088435374,0.0
47,0.0,0.0007206467355000452,0.0,0.0019287999672954004,0.006802721088435374,0.0
48,0.0,0.0007059396592653505,0.0,0.0019117342280445045,0.006802721088435374,0.0
49,0.004273504273504274,0.0007772909515501289,0.0,0.0019573176906491356,0.006802721088435374,0.0
50,0.0,0.0007620499525001264,0.0,0.0019410274297700745,0.006802721088435374,0.0
51,0.0,0.0007473951457212778,0.0,0.0019251199466846743,0.006802721088435374,0.0
52,0.0072992700729927005,0.0008710154273679084,0.0,0.0021049520879824627,0.0072992700729927005,0.0
53,0.0,0.0008548855120462805,0.0,0.0020886742782019753,0.0072992700729927005,0.0
54,0.0,0.0008393421390999844,0.0,0.0020727486994861492,0.0072992700729927005,0.0
55,0.009174311926605505,0.0009881808853054402,0.0,0.0023319479492283648,0.009174311926605505,0.0
56,0.0,0.0009708443785456956,0.0,0.0023150397638980694,0.009174311926605505,0.0
57,0.0,0.0009541056823638732,0.0,0.002298472533717539,0.009174311926605505,0.0
58,0.0,0.0009379343996119432,0.0,0.002282236101881267,0.009174311926605505,0.0
59,0.004424778761061947,0.0009960484723027766,0.0,0.0023067399244148827,0.009174311926605505,0.0
60,0.0,0.0009797198088224031,0.0,0.0022912477563948016,0.009174311926605505,0.0
61,0.0,0.0009639178764220418,0.0,0.002276043406914464,0.009174311926605505,0.0
62,0.0,0.000948617592669311,0.0,0.0022611190937840333,0.009174311926605505,0.0
63,0.005235602094240838,0.001015601725506366,0.0,0.0023055253882748004,0.009174311926605505,0.0
64,0.008547008547008548,0.0011314695227602456,0.0,0.0024683786937210366,0.009174311926605505,0.0
65,0.0064516129032258064,0.0012120777557976027,0.0,0.002534349320731078,0.009174311926605505,0.0
66,0.0,0.0011939870430245042,0.0,0.002519655131524845,0.009174311926605505,0.0
67,0.0,0.0011764284100388496,0.0,0.0025051857776025367,0.009174311926605505,0.0
68,0.0,0.0011593787229368373,0.0,0.002490936961042348,0.009174311926605505,0.0
69,0.0,0.0011428161697520254,0.0,0.002476904392524882,0.009174311926605505,0.0
70,0.0,0.0011267201673611517,0.0,0.0024630838048384516,0.009174311926605505,0.0
71,0.0,0.0011110712761478027,0.0,0.002449470964196746,0.009174311926605505,0.0
72,0.0,0.0010958511216800245,0.0,0.0024360616796747546,0.009174311926605505,0.0
73,0.0,0.0010810423227384026,0.0,0.0024228518110256518,0.009174311926605505,0.0
74,0.0045662100456621,0.0011275112257107187,0.0,0.0024396175891649666,0.009174311926605505,0.0
75,0.0,0.001112675551688209,0.0,0.002426917589023633,0.009174311926605505,0.0
76,0.009900990099009901,0.001226809506848231,0.0,0.0026083433321672485,0.009900990099009901,0.0
77,0.0,0.0012110811798373563,0.0,0.0025952416916411114,0.009900990099009901,0.0
78,0.0,0.0011957510383204277,0.0,0.002582315582751543,0.009900990099009901,0.0
79,0.0,0.0011808041503414226,0.0,0.002569561965427224,0.009900990099009901,0.0
80,0.0,0.0011662263213248617,0.0,0.002556977817789508,0.009900990099009901,0.0
81,0.0,0.0011520040491135829,0.0,0.0025445601418214977,0.009900990099009901,0.0
82,0.0,0.0011381244822567928,0.0,0.002532305968186032,0.009900990099009901,0.0
83,0.0,0.0011245753812775452,0.0,0.0025202123602981277,0.009900990099009901,0.0
84,0.0,0.00111134508267428,0.0,0.002508276417744298,0.009900990099009901,0.0
85,0.005128205128205128,0.001158052757622313,0.0,0.0025305593792771686,0.009900990099009901,0.0
86,0.007518796992481203,0.0012311647603218405,0.0,0.0026057294671455794,0.009900990099009901,0.0
87,0.0,0.0012171742516818194,0.0,0.0025941661142963044,0.009900990099009901,0.0
88,0.0,0.0012034981364943834,0.0,0.002582739325863596,0.009900990099009901,0.0
89,0.0,0.001190125934977779,0.0,0.002571447042257611,0.009900990099009901,0.0
90,0.0,0.0011770476280000013,0.0,0.00256028721154778,0.009900990099009901,0.0
91,0.0,0.0011642536320434795,0.0,0.0025492577928533425,0.009900990099009901,0.0
92,0.004366812227074236,0.0011986897459685415,0.0,0.0025569384939868184,0.009900990099009901,0.0
93,0.0,0.001185937727394408,0.0,0.0025462727795116822,0.009900990099009901,0.0
94,0.005952380952380952,0.0012361108139732136,0.0,0.0025791253315611547,0.009900990099009901,0.0
95,0.0,0.0012232346596609926,0.0,0.0025687248859303058,0.009900990099009901,0.0
96,0.0,0.0012106239930665494,0.0,0.0025584350907744964,0.009900990099009901,0.0
97,0.0,0.00119827068701485,0.0,0.00254825449717677,0.009900990099009901,0.0
98,0.0,0.0011861669427015685,0.0,0.0025381816551724576,0.009900990099009901,0.0
99,0.0,0.001174305273274553,0.0,0.0025282151163351268,0.009900990099009901,0.0
